{920,325,71}.
{221,728,427}.
{904,462,644}.
{987,748,315}.
{759,316,492}.
{332,825,554}.
{335,467,779}.
{310,471,380}.
{807,226,251}.
{33,29,337}.
{676,806,214}.
{166,224,821}.
{211,100,203}.
{170,669,57}.
{555,241,873}.
{189,241,290}.
{515,621,609}.
{538,420,919}.
{937,211,307}.
{159,445,354}.
{315,949,722}.
{989,242,241}.
{980,599,330}.
{778,148,300}.
{646,275,187}.
{317,107,338}.
{147,181,703}.
{764,132,232}.
{736,423,551}.
{173,425,142}.
{994,643,436}.
{910,340,549}.
{502,506,10}.
{183,589,127}.
{134,386,374}.
{647,878,953}.
{256,488,609}.
{742,503,732}.
{257,321,691}.
{247,770,564}.
{900,409,570}.
{322,606,390}.
{728,562,976}.
{881,451,239}.
{434,106,170}.
{114,216,338}.
{28,467,568}.
{799,411,394}.
{386,444,799}.
{515,652,1}.
{561,252,546}.
{125,157,887}.
{650,372,669}.
{583,263,272}.
{579,53,736}.
{488,468,281}.
{267,840,429}.
{922,227,415}.
{138,478,842}.
{105,21,165}.
{245,705,13}.
{404,600,705}.
{278,742,483}.
{732,513,955}.
{664,124,737}.
{914,307,589}.
{318,371,504}.
{256,776,539}.
{927,310,704}.
{98,49,337}.
{661,115,838}.
{649,52,188}.
{650,770,167}.
{504,162,493}.
{194,438,777}.
{11,630,548}.
{874,624,146}.
{380,307,190}.
{947,395,839}.
{424,501,277}.
{345,800,198}.
{762,740,60}.
{55,658,302}.
{37,338,216}.
{520,104,561}.
{756,607,953}.
{494,483,207}.
{143,482,986}.
{415,357,71}.
{549,95,68}.
{863,105,776}.
{199,460,55}.
{19,657,983}.
{882,378,412}.
{820,16,58}.
{25,839,601}.
{935,900,27}.
{210,128,198}.
{349,492,421}.
{430,879,594}.
{702,339,471}.
{923,945,768}.
{741,22,540}.
{245,552,348}.
{407,990,736}.
{360,589,978}.
{701,173,306}.
{506,524,521}.
{70,319,913}.
{370,960,779}.
{965,594,404}.
{535,853,801}.
{307,853,382}.
{807,866,699}.
{288,654,496}.
{204,575,888}.
{523,396,713}.
{379,862,511}.
{568,838,787}.
{45,364,600}.
{717,734,161}.
{843,570,211}.
{29,159,301}.
{185,195,231}.
{289,332,738}.
{518,591,415}.
{338,280,16}.
{62,544,250}.
{229,387,64}.
{340,968,789}.
{979,58,698}.
{283,465,992}.
{101,853,445}.
{300,24,773}.
{877,550,544}.
{37,285,431}.
{938,798,576}.
{865,618,357}.
{520,32,51}.
{702,409,772}.
{444,286,765}.
{528,757,897}.
{313,790,836}.
{352,316,413}.
{353,663,134}.
{143,529,567}.
{926,681,103}.
{512,450,438}.
{746,714,407}.
{28,880,408}.
{402,712,11}.
{857,451,325}.
{503,595,394}.
{337,110,507}.
{862,995,442}.
{595,20,840}.
{618,18,875}.
{589,364,43}.
{817,648,77}.
{844,170,499}.
{363,463,621}.
{682,48,790}.
{141,834,942}.
{818,762,566}.
{125,266,186}.
{524,645,452}.
{174,790,360}.
{158,912,785}.
{767,637,307}.
{892,561,929}.
{408,926,952}.
{372,833,698}.
{26,451,1000}.
{563,521,582}.
{145,201,865}.
{139,461,644}.
{837,764,516}.
{443,886,590}.
{118,953,9}.
{976,542,998}.
{572,806,254}.
{16,430,533}.
{60,406,347}.
{756,521,161}.
{665,876,385}.
{580,829,806}.
{624,286,494}.
{879,104,671}.
{750,698,106}.
{347,488,621}.
{531,697,413}.
{219,437,958}.
{237,172,224}.
{97,2,376}.
{621,1000,673}.
{753,510,805}.
{169,605,787}.
{227,589,885}.
{896,981,874}.
{79,611,932}.
{215,569,37}.
{937,373,384}.
{443,884,426}.
{853,295,867}.
{918,586,604}.
{134,210,799}.
{421,91,564}.
{85,985,328}.
{683,444,784}.
{305,315,292}.
{683,929,871}.
{123,236,910}.
{185,803,784}.
{564,197,595}.
{211,166,235}.
{543,608,71}.
{667,332,478}.
{475,337,378}.
{902,229,986}.
{529,330,71}.
{815,281,570}.
{466,932,611}.
{669,477,501}.
{855,404,900}.
{498,922,605}.
{830,859,616}.
{900,490,82}.
{218,139,842}.
{235,149,379}.
{405,380,231}.
{185,263,239}.
{277,270,258}.
{926,608,915}.
{625,667,295}.
{923,364,268}.
{863,83,608}.
{503,143,763}.
{464,358,154}.
{726,85,218}.
{923,862,999}.
{242,216,83}.
{494,986,127}.
{509,601,671}.
{480,550,230}.
{643,695,261}.
{805,17,528}.
{258,272,560}.
{67,827,417}.
{687,306,644}.
{818,989,104}.
{667,685,518}.
{281,420,564}.
{822,365,268}.
{234,961,506}.
{288,531,201}.
{190,797,937}.
{686,797,302}.
{616,324,922}.
{436,706,629}.
{587,138,894}.
{802,829,435}.
{881,953,767}.
{47,495,599}.
{971,692,224}.
{149,333,486}.
{49,613,979}.
{799,128,53}.
{333,677,844}.
{61,669,863}.
{701,499,449}.
{677,9,184}.
{65,915,299}.
{525,55,290}.
{821,468,768}.
{427,392,590}.
{471,156,340}.
{973,617,784}.
{69,878,731}.
{697,799,995}.
{519,39,870}.
{89,375,234}.
{515,429,145}.
{135,453,493}.
{477,351,86}.
{483,32,941}.
{289,63,937}.
{667,646,791}.
{497,595,215}.
{913,149,496}.
{108,120,877}.
{220,460,80}.
{569,620,379}.
{644,691,7}.
{249,115,724}.
{249,61,524}.
{999,682,455}.
{368,628,446}.
{417,147,677}.
{613,23,759}.
{170,454,143}.
{57,443,595}.
{197,994,203}.
{336,575,994}.
{795,815,575}.
{578,174,642}.
{506,838,430}.
{423,250,110}.
{617,58,955}.
{137,300,608}.
{418,69,609}.
{940,883,60}.
{945,341,728}.
{740,731,394}.
{131,308,236}.
{796,251,268}.
{94,139,154}.
{324,789,635}.
{570,969,694}.
{636,290,741}.
{398,999,473}.
{330,742,820}.
{861,31,947}.
{361,776,794}.
{31,497,677}.
{547,384,663}.
{278,445,263}.
{457,945,540}.
{211,695,545}.
{932,3,38}.
{668,885,253}.
{731,516,88}.
{972,161,324}.
{932,548,545}.
{229,530,853}.
{898,153,874}.
{100,468,151}.
{433,582,961}.
{926,692,194}.
{153,340,987}.
{600,902,656}.
{496,200,779}.
{435,835,418}.
{731,564,24}.
{388,24,115}.
{135,579,117}.
{504,453,313}.
{278,627,835}.
{445,633,572}.
{505,486,643}.
{537,104,134}.
{861,458,314}.
{224,976,262}.
{333,357,647}.
{718,502,927}.
{510,594,241}.
{749,553,342}.
{330,504,493}.
{11,892,521}.
{507,598,684}.
{464,895,919}.
{956,352,467}.
{471,84,343}.
{271,388,138}.
{761,961,274}.
{913,587,614}.
{882,637,125}.
{780,929,61}.
{810,104,500}.
{646,486,732}.
{549,729,913}.
{234,328,697}.
{374,623,838}.
{7,649,963}.
{564,716,925}.
{86,824,160}.
{977,779,221}.
{821,598,938}.
{899,267,540}.
{34,472,493}.
{986,477,78}.
{921,991,982}.
{8,200,442}.
{980,678,85}.
{739,983,990}.
{328,378,298}.
{790,977,670}.
{80,649,230}.
{726,580,907}.
{643,513,863}.
{969,862,240}.
{510,84,306}.
{541,358,456}.
{26,147,728}.
{326,721,731}.
{765,124,348}.
{115,997,582}.
{611,953,710}.
{739,824,821}.
{488,583,189}.
{137,902,892}.
{31,309,144}.
{527,102,653}.
{464,944,889}.
{444,34,792}.
{602,815,778}.
{518,724,397}.
{749,53,685}.
{614,197,348}.
{7,30,175}.
{551,219,87}.
{455,850,441}.
{995,53,279}.
{61,252,851}.
{177,265,525}.
{960,584,266}.
{902,385,923}.
{80,774,284}.
{145,913,996}.
{548,223,587}.
{415,895,993}.
{167,501,268}.
{677,134,759}.
{150,536,102}.
{467,367,414}.
{16,176,612}.
{200,130,332}.
{893,735,694}.
{431,949,788}.
{571,975,647}.
{837,50,752}.
{476,279,186}.
{920,5,122}.
{163,966,780}.
{853,244,842}.
{200,224,248}.
{377,486,67}.
{538,816,723}.
{850,108,319}.
{900,726,950}.
{71,797,707}.
{260,57,929}.
{574,702,954}.
{16,360,747}.
{923,343,365}.
{537,680,831}.
{664,492,156}.
{511,548,759}.
{479,459,608}.
{950,321,60}.
{235,895,563}.
{674,62,305}.
{875,249,148}.
{534,565,407}.
{725,61,659}.
{613,215,58}.
{847,216,743}.
{945,404,499}.
{446,276,47}.
{235,633,521}.
{847,166,973}.
{192,463,811}.
{559,409,645}.
{780,179,71}.
{832,237,122}.
{164,992,464}.
{886,792,665}.
{562,35,265}.
{114,2,386}.
{970,815,165}.
{740,421,27}.
{884,462,285}.
{398,945,815}.
{141,761,172}.
{706,884,267}.
{847,168,432}.
{273,198,438}.
{791,29,164}.
{555,901,341}.
{242,102,800}.
{279,230,627}.
{180,820,65}.
{99,118,570}.
{897,505,853}.
{239,949,945}.
{931,785,557}.
{860,734,527}.
{801,913,751}.
{143,880,207}.
{896,449,751}.
{186,569,639}.
{717,459,821}.
{584,377,67}.
{835,971,58}.
{682,358,773}.
{778,718,854}.
{141,52,713}.
{457,271,977}.
{273,226,615}.
{472,699,883}.
{245,429,75}.
{872,604,628}.
{984,543,809}.
{453,805,622}.
{743,983,439}.
{310,477,602}.
{306,625,595}.
{214,56,816}.
{867,718,455}.
{681,121,456}.
{451,588,725}.
{509,860,746}.
{352,910,80}.
{26,215,606}.
{978,301,819}.
{57,580,524}.
{71,73,589}.
{876,808,176}.
{552,348,746}.
{444,94,934}.
{752,976,39}.
{372,964,266}.
{340,563,28}.
{522,13,242}.
{749,240,997}.
{796,459,143}.
{806,365,364}.
{755,424,107}.
{461,774,144}.
{458,610,178}.
{626,884,171}.
{409,501,873}.
{541,963,699}.
{312,401,422}.
{730,887,39}.
{321,268,800}.
{741,135,961}.
{82,231,974}.
{418,982,187}.
{15,705,87}.
{664,72,317}.
{355,727,492}.
{886,561,437}.
{835,914,804}.
{659,482,188}.
{359,487,246}.
{297,618,690}.
{543,925,417}.
{897,199,226}.
{467,138,342}.
{696,543,843}.
{31,130,698}.
{515,354,199}.
{516,37,744}.
{401,306,473}.
{968,980,327}.
{336,903,678}.
{712,624,621}.
{261,234,381}.
{299,23,886}.
{67,325,897}.
{371,769,993}.
{928,873,432}.
{605,872,761}.
{221,995,149}.
{649,222,571}.
{162,904,489}.
{543,355,945}.
{888,366,125}.
{62,300,155}.
{199,139,950}.
{726,944,649}.
{72,299,310}.
{980,835,440}.
{804,178,218}.
{698,349,410}.
{870,990,587}.
{273,788,859}.
{975,923,943}.
{410,996,499}.
{51,196,369}.
{56,646,577}.
{569,442,566}.
{109,842,41}.
{32,781,793}.
{355,403,222}.
{266,770,885}.
{722,176,180}.
{827,847,252}.
{162,107,482}.
{538,288,221}.
{999,812,415}.
{427,812,878}.
{465,401,500}.
{715,901,945}.
{956,469,446}.
{481,211,122}.
{825,416,233}.
{652,312,743}.
{923,525,984}.
{725,427,159}.
{304,890,370}.
{269,956,500}.
{60,348,829}.
{722,111,27}.
{39,54,444}.
{302,610,399}.
{59,445,419}.
{293,207,732}.
{54,329,32}.
{270,3,781}.
{393,116,889}.
{726,946,627}.
{520,643,194}.
{746,434,396}.
{327,36,252}.
{820,393,892}.
{275,223,736}.
{950,926,270}.
{310,941,792}.
{319,302,529}.
{106,193,488}.
{44,884,286}.
{558,661,667}.
{832,524,158}.
{355,919,406}.
{91,130,814}.
{463,403,824}.
{261,351,41}.
{252,78,475}.
{297,553,17}.
{583,690,728}.
{641,925,304}.
{55,184,437}.
{401,675,343}.
{948,208,430}.
{362,637,101}.
{815,204,294}.
{86,601,727}.
{738,81,149}.
{86,805,298}.
{419,18,424}.
{218,624,91}.
{772,865,66}.
{367,857,502}.
{15,956,924}.
{282,620,939}.
{430,744,122}.
{46,491,356}.
{591,456,429}.
{967,888,547}.
{529,342,417}.
{433,724,769}.
{355,392,501}.
{293,251,416}.
{585,898,494}.
{308,144,966}.
{353,124,739}.
{110,190,566}.
{563,410,560}.
{920,651,904}.
{541,198,850}.
{925,5,215}.
{38,1,324}.
{831,930,727}.
{949,505,572}.
{706,269,123}.
{121,760,908}.
{694,314,339}.
{106,125,930}.
{234,470,575}.
{697,708,984}.
{84,826,98}.
{421,503,783}.
{480,949,121}.
{870,483,417}.
{434,947,852}.
{296,599,670}.
{927,576,95}.
{394,174,57}.
{501,618,82}.
{598,826,329}.
{778,704,484}.
{182,23,468}.
{652,631,319}.
{309,207,307}.
{642,924,73}.
{827,577,929}.
{209,36,668}.
{405,803,875}.
{471,575,351}.
{20,995,768}.
{194,544,944}.
{693,975,422}.
{756,625,816}.
{935,292,884}.
{349,907,977}.
{767,735,512}.
{323,672,264}.
{786,689,197}.
{390,496,281}.
{915,275,901}.
{836,914,897}.
{742,678,410}.
{329,498,226}.
{902,19,643}.
{68,966,125}.
{921,68,303}.
{950,369,867}.
{359,883,758}.
{695,758,753}.
{345,222,523}.
{20,120,810}.
{320,803,642}.
{843,883,450}.
{770,999,983}.
{284,302,769}.
{943,780,950}.
{880,949,547}.
{927,2,283}.
{849,253,99}.
{335,227,265}.
{532,678,750}.
{51,224,580}.
{636,574,534}.
{772,108,800}.
{691,982,77}.
{697,667,487}.
{37,596,403}.
{322,213,80}.
{610,249,169}.
{245,998,608}.
{852,968,75}.
{930,623,194}.
{8,762,997}.
{732,496,333}.
{781,550,88}.
{588,523,928}.
{316,506,378}.
{705,9,402}.
{879,795,351}.
{183,216,130}.
{8,812,269}.
{81,508,689}.
{604,209,306}.
{871,386,546}.
{484,370,667}.
{185,749,254}.
{697,487,213}.
{342,708,355}.
{15,15,320}.
{52,468,869}.
{469,585,608}.
{422,681,801}.
{971,357,198}.
{263,938,232}.
{867,269,283}.
{955,362,79}.
{349,58,630}.
{431,460,273}.
{150,494,506}.
{852,73,939}.
{254,116,525}.
{695,104,73}.
{675,856,99}.
{894,276,893}.
{599,943,836}.
{602,322,713}.
{427,112,777}.
{49,399,409}.
{489,133,857}.
{151,544,121}.
{726,931,358}.
{319,942,944}.
{281,461,512}.
{730,778,163}.
{731,384,911}.
{992,947,561}.
{804,725,679}.
{202,740,616}.
{856,656,907}.
{662,488,937}.
{327,323,82}.
{470,670,626}.
{23,105,562}.
{869,26,117}.
{229,300,603}.
{794,913,971}.
{723,185,356}.
{729,400,230}.
{935,874,918}.
{154,783,368}.
{950,804,745}.
{701,395,672}.
{166,362,525}.
{698,222,841}.
{429,59,158}.
{337,811,243}.
{373,806,256}.
{861,419,236}.
{473,98,528}.
{868,750,685}.
{263,908,905}.
{834,142,909}.
{676,7,77}.
{202,224,154}.
{263,118,252}.
{585,384,174}.
{836,524,300}.
{490,584,13}.
{316,133,952}.
{643,340,351}.
{796,531,403}.
{5,155,301}.
{546,606,173}.
{75,225,114}.
{414,321,53}.
{789,399,619}.
{427,551,620}.
{870,872,226}.
{683,499,427}.
{990,442,464}.
{595,572,958}.
{451,121,406}.
{554,771,482}.
{534,845,109}.
{724,448,801}.
{602,284,848}.
{68,271,101}.
{426,256,238}.
{44,8,343}.
{159,13,943}.
{40,126,969}.
{439,56,480}.
{746,306,223}.
{909,971,167}.
{124,534,658}.
{213,861,897}.
{920,338,922}.
{964,573,476}.
{824,929,327}.
{950,522,721}.
{737,952,701}.
{19,498,63}.
{637,569,829}.
{422,186,715}.
{199,971,214}.
{460,957,375}.
{599,122,309}.
{835,290,781}.
{945,741,898}.
{656,944,99}.
{646,158,1000}.
{978,365,128}.
{407,618,342}.
{506,468,238}.
{373,528,712}.
{18,329,958}.
{378,934,16}.
{455,822,36}.
{879,811,561}.
{597,107,276}.
{623,953,625}.
{243,985,26}.
{881,984,182}.
{781,700,535}.
{285,366,301}.
{383,939,959}.
{999,800,757}.
{308,760,8}.
{141,880,440}.
{420,68,955}.
{951,553,178}.
{37,325,251}.
{860,808,957}.
{616,224,467}.
{345,266,68}.
{498,273,592}.
{135,591,822}.
{520,740,434}.
{975,181,168}.
{663,137,843}.
{62,679,722}.
{192,172,700}.
{154,823,726}.
{866,908,826}.
{286,158,133}.
{981,217,451}.
{580,829,801}.
{358,21,634}.
{80,721,79}.
{603,119,944}.
{649,273,191}.
{484,674,258}.
{351,106,992}.
{292,433,356}.
{381,136,685}.
{959,621,260}.
{588,710,633}.
{229,36,160}.
{289,616,233}.
{272,656,967}.
{316,672,679}.
{405,532,122}.
{783,331,308}.
{811,511,989}.
{212,857,581}.
{288,946,223}.
{487,661,299}.
{676,439,344}.
{308,972,999}.
{253,778,269}.
{640,110,653}.
{947,579,83}.
{821,546,850}.
{623,946,130}.
{15,931,550}.
{751,165,41}.
{112,313,86}.
{665,438,507}.
{641,79,661}.
{664,285,751}.
{184,529,890}.
{919,729,792}.
{402,562,642}.
{238,619,611}.
{784,636,758}.
{349,628,305}.
{789,689,901}.
{264,664,839}.
{501,892,229}.
{755,594,490}.
{521,819,121}.
{261,780,558}.
{461,507,418}.
{842,529,559}.
{509,71,892}.
{453,285,269}.
{757,789,713}.
{316,498,732}.
{693,572,460}.
{701,89,46}.
{804,85,724}.
{702,184,6}.
{141,925,841}.
{785,215,635}.
{918,184,656}.
{15,669,542}.
{304,609,988}.
{466,949,509}.
{319,757,459}.
{9,651,969}.
{212,509,577}.
{446,980,77}.
{132,36,529}.
{559,794,409}.
{84,934,492}.
{607,540,784}.
{709,996,336}.
{740,903,593}.
{575,696,251}.
{947,163,801}.
{130,303,10}.
{622,184,738}.
{139,673,359}.
{443,131,49}.
{405,494,845}.
{738,167,295}.
{589,235,464}.
{894,715,137}.
{251,658,720}.
{894,90,889}.
{677,863,670}.
{487,964,554}.
{993,320,730}.
{515,901,198}.
{96,484,801}.
{879,382,485}.
{744,789,635}.
{908,80,39}.
{548,842,600}.
{508,730,562}.
{672,898,239}.
{332,709,790}.
{154,665,320}.
{756,976,359}.
{515,642,34}.
{604,804,992}.
{873,874,863}.
{16,998,978}.
{444,777,675}.
{371,583,972}.
{278,78,565}.
{495,242,729}.
{90,306,288}.
{932,984,156}.
{325,945,841}.
{190,96,656}.
{928,244,279}.
{812,834,532}.
{14,244,277}.
{894,456,114}.
{271,172,148}.
{733,836,106}.
{147,216,995}.
{766,521,344}.
{855,525,473}.
{309,10,684}.
{768,129,712}.
{672,79,275}.
{223,710,774}.
{661,286,514}.
{625,209,35}.
{338,727,532}.
{800,751,661}.
{638,527,156}.
{514,827,534}.
{36,69,948}.
{166,641,591}.
{543,676,682}.
{631,482,149}.
{576,400,129}.
{160,77,224}.
{392,816,807}.
{278,679,599}.
{611,614,814}.
{861,228,633}.
{620,257,562}.
{542,456,111}.
{536,886,873}.
{488,961,898}.
{699,559,16}.
{433,821,140}.
{371,370,447}.
{194,424,555}.
{934,592,414}.
{355,976,542}.
{935,374,365}.
{361,37,370}.
{87,644,726}.
{769,12,737}.
{286,721,267}.
{384,181,931}.
{219,937,565}.
{138,188,725}.
{267,343,366}.
{488,189,33}.
{510,719,89}.
{827,388,605}.
{225,764,156}.
{306,480,363}.
{757,1000,245}.
{510,352,267}.
{639,60,237}.
{613,28,865}.
{467,743,312}.
{187,896,42}.
{386,841,657}.
{756,60,740}.
{444,75,831}.
{588,409,335}.
{817,674,942}.
{681,410,82}.
{405,779,213}.
{703,744,218}.
{746,641,595}.
{936,351,465}.
{473,138,1}.
{582,473,965}.
{682,757,980}.
{889,228,863}.
{937,473,719}.
{718,808,477}.
{206,61,603}.
{352,433,620}.
{188,735,781}.
{928,895,971}.
{194,174,776}.
{963,897,675}.
{270,538,896}.
{911,529,361}.
{800,270,953}.
{869,166,671}.
{479,295,538}.
{108,930,362}.
{289,839,676}.
{448,811,870}.
{300,229,665}.
{169,79,936}.
{808,453,781}.
{520,512,544}.
{485,978,671}.
{294,755,92}.
{321,212,919}.
{566,746,695}.
{687,779,599}.
{460,577,943}.
{316,236,259}.
{374,337,940}.
{995,118,238}.
{450,956,270}.
{35,37,6}.
{57,173,590}.
{881,49,203}.
{137,864,792}.
{889,929,255}.
{509,467,858}.
{73,768,411}.
{855,948,815}.
{875,109,222}.
{307,635,856}.
{25,66,293}.
{88,405,830}.
{759,356,904}.
{699,588,202}.
{25,491,91}.
{158,325,691}.
{421,940,269}.
{666,357,225}.
{883,352,570}.
{32,924,964}.
{154,829,600}.
{776,964,78}.
{527,948,181}.
{588,146,401}.
{707,192,967}.
{887,678,386}.
{998,918,148}.
{625,330,114}.
{382,145,401}.
{645,277,394}.
{637,233,917}.
{986,800,479}.
{360,955,113}.
{670,696,928}.
{511,62,537}.
{565,876,366}.
{95,694,920}.
{644,969,107}.
{171,505,774}.
{55,102,322}.
{912,244,754}.
{436,496,244}.
{644,208,129}.
{301,803,330}.
{765,952,901}.
{591,488,638}.
{330,620,120}.
{751,85,467}.
{17,2,442}.
{533,273,293}.
{407,895,797}.
{636,986,30}.
{777,493,80}.
{818,612,896}.
{149,491,956}.
{908,900,131}.
{700,349,567}.
{622,749,480}.
{942,109,857}.
{4,459,487}.
{350,42,504}.
{52,876,526}.
{41,379,403}.
{717,498,398}.
{431,425,55}.
{996,11,248}.
{415,275,728}.
{778,233,907}.
{37,953,523}.
{773,71,652}.
{597,437,572}.
{305,182,959}.
{580,244,860}.
{39,698,581}.
{651,301,950}.
{804,781,316}.
{168,208,561}.
{200,1000,895}.
{965,298,256}.
{550,66,323}.
{132,87,139}.
{401,214,530}.
{50,557,998}.
{940,283,741}.
{747,317,615}.
{296,482,500}.
{701,249,627}.
{305,867,405}.
{575,407,994}.
{197,883,432}.
{461,46,173}.
{925,948,785}.
{751,982,601}.
{42,162,335}.
{437,769,137}.
{78,334,296}.
{471,379,987}.
{879,413,713}.
{811,626,87}.
{256,372,859}.
{303,969,499}.
{622,327,262}.
{6,791,696}.
{914,496,401}.
{299,626,283}.
{675,213,87}.
{674,52,557}.
{471,574,375}.
{132,279,995}.
{5,474,383}.
{684,77,55}.
{414,429,167}.
{408,265,531}.
{137,325,802}.
{236,39,427}.
{660,510,187}.
{136,480,314}.
{87,608,913}.
{713,799,342}.
{740,11,488}.
{580,809,638}.
{740,526,2}.
{801,935,739}.
{156,940,689}.
{512,208,488}.
{532,570,660}.
{390,831,220}.
{494,429,439}.
{919,662,710}.
{39,644,458}.
{625,182,552}.
{663,896,13}.
{150,636,235}.
{317,453,938}.
{910,396,57}.
{887,280,133}.
{856,375,254}.
{616,605,634}.
{637,70,964}.
{500,326,96}.
{83,15,966}.
{458,311,648}.
{346,265,811}.
{551,29,830}.
{653,427,75}.
{615,664,905}.
{713,115,952}.
{858,72,291}.
{532,532,255}.
{962,801,621}.
{262,393,816}.
{160,414,587}.
{298,234,418}.
{211,618,773}.
{104,66,945}.
{24,246,973}.
{658,927,434}.
{455,380,107}.
{336,496,374}.
{469,269,784}.
{201,243,356}.
{624,6,433}.
{269,558,424}.
{110,861,71}.
{579,503,268}.
{440,300,664}.
{458,692,148}.
{951,565,506}.
{896,55,872}.
{472,755,213}.
{798,560,710}.
{510,52,645}.
{675,735,796}.
{667,489,853}.
{381,731,880}.
{142,159,806}.
{702,988,675}.
{450,134,764}.
{40,526,594}.
{919,751,414}.
{516,288,425}.
{914,298,688}.
{878,123,482}.
{888,724,186}.
{246,897,314}.
{927,203,468}.
{63,580,486}.
{726,322,612}.
{809,163,222}.
{323,958,407}.
{302,736,665}.
{557,335,246}.
{863,570,323}.
{259,486,681}.
{377,402,802}.
{589,725,751}.
{314,514,104}.
{367,679,813}.
{810,92,830}.
{69,977,342}.
{340,261,21}.
{594,630,649}.
{923,537,399}.
{166,96,963}.
{105,125,574}.
{616,737,232}.
{210,136,515}.
{918,386,845}.
{638,698,549}.
{52,116,501}.
{76,576,570}.
{175,663,617}.
{958,116,417}.
{403,90,996}.
{215,211,882}.
{512,31,743}.
{818,436,878}.
{345,239,192}.
{692,883,982}.
{820,212,342}.
{858,283,623}.
{583,663,285}.
{481,735,731}.
{923,90,834}.
{498,203,610}.
{439,407,24}.
{905,203,746}.
{877,84,596}.
{491,429,811}.
{984,815,297}.
{738,413,471}.
{827,735,620}.
{223,959,71}.
{928,941,820}.
{133,868,790}.
{285,523,316}.
{620,887,241}.
{465,897,626}.
{446,106,797}.
{647,136,664}.
{415,955,470}.
{117,184,93}.
{554,220,526}.
{480,820,170}.
{641,351,721}.
{762,758,441}.
{525,84,135}.
{589,47,407}.
{888,740,713}.
{990,206,54}.
{501,4,85}.
{990,588,978}.
{425,397,48}.
{986,954,549}.
{788,394,943}.
{670,726,671}.
{672,36,835}.
{168,348,970}.
{776,71,456}.
{424,118,720}.
{428,723,136}.
{463,219,32}.
{6,289,272}.
{349,402,825}.
{993,42,166}.
{350,170,348}.
{464,624,637}.
{456,892,929}.
{3,554,529}.
{755,140,239}.
{633,399,907}.
{914,154,654}.
{168,247,742}.
{801,295,272}.
{402,540,361}.
{843,755,887}.
{248,586,397}.
{875,513,43}.
{841,701,923}.
{929,170,756}.
{145,763,836}.
{403,235,442}.
{871,443,993}.
{312,484,613}.
{425,849,252}.
{515,1000,644}.
{608,372,878}.
{564,33,594}.
{598,711,13}.
{41,966,443}.
{611,686,764}.
{179,832,600}.
{352,143,457}.
{866,20,874}.
{459,53,326}.
{20,675,831}.
{296,689,1}.
{789,513,901}.
{923,918,247}.
{527,840,146}.
{26,677,723}.
{897,27,601}.
{34,393,119}.
{836,637,892}.
{521,938,193}.
{731,571,523}.
{972,924,197}.
{141,951,2}.
{579,383,157}.
{258,438,728}.
{593,957,343}.
{400,117,842}.
{4,120,660}.
{583,571,117}.
{368,649,671}.
{185,515,350}.
{456,866,899}.
{312,875,100}.
{795,381,321}.
{18,721,976}.
{179,159,419}.
{773,787,667}.
{589,890,557}.
{138,260,119}.
{576,97,598}.
{340,233,393}.
{987,158,977}.
{366,141,966}.
{595,602,3}.
{192,107,629}.
{841,664,240}.
{568,588,310}.
{210,147,539}.
{526,355,85}.
{526,945,789}.
{39,548,876}.
{101,986,261}.
{247,129,183}.
{281,153,996}.
{907,890,193}.
{924,297,69}.
{819,190,899}.
{968,571,288}.
{694,218,817}.
{66,404,370}.
{674,983,689}.
{252,823,792}.
{714,626,953}.
{637,185,530}.
{758,18,584}.
{768,207,414}.
{714,299,522}.
{247,723,79}.
{748,665,723}.
{611,663,725}.
{365,492,256}.
{809,977,512}.
{634,722,15}.
{547,228,816}.
{60,271,826}.
{462,300,131}.
{104,172,476}.
{287,437,50}.
{551,696,583}.
{370,473,246}.
{195,239,909}.
{37,629,832}.
{100,556,683}.
{721,835,956}.
{29,42,460}.
{101,307,18}.
{815,386,396}.
{857,550,681}.
{669,745,883}.
{562,818,291}.
{577,595,112}.
{656,707,621}.
{521,183,797}.
{136,645,421}.
{957,988,303}.
{653,600,636}.
{283,769,363}.
{758,269,178}.
{309,675,871}.
{490,199,501}.
{696,924,527}.
{626,615,390}.
{951,163,446}.
{899,419,923}.
{79,725,889}.
{133,721,564}.
{375,677,910}.
{611,91,997}.
{771,791,290}.
{779,442,425}.
{103,885,764}.
{453,267,172}.
{189,385,600}.
{954,190,78}.
{350,309,423}.
{734,448,119}.
{995,70,734}.
{615,814,1000}.
{913,530,974}.
{963,340,732}.
{144,546,737}.
{739,996,839}.
{174,201,204}.
{801,495,688}.
{75,204,138}.
{317,670,961}.
{282,323,945}.
{37,130,846}.
{218,940,139}.
{668,893,291}.
{883,290,239}.
{387,588,72}.
{445,349,44}.
{770,35,785}.
{246,395,277}.
{422,423,895}.
{305,817,169}.
{402,217,704}.
{385,304,357}.
{795,682,961}.
{915,138,384}.
{434,120,859}.
{818,679,34}.
{296,301,825}.
{210,175,970}.
{650,778,903}.
{325,826,264}.
{935,223,706}.
{565,198,741}.
{955,816,936}.
{184,202,494}.
{958,570,766}.
{990,951,498}.
{721,612,572}.
{768,363,35}.
{709,124,170}.
{631,572,418}.
{716,452,123}.
{567,415,158}.
{52,231,175}.
{505,93,309}.
{902,361,966}.
{287,515,57}.
{770,739,291}.
{664,961,47}.
{709,60,929}.
{782,187,990}.
{870,233,502}.
{779,144,654}.
