[[0.24353961299395843, 0.0, 0.0, 0.0, 0.0], [0.8122106295844166, 0.0, 0.892481962004115, 0.40490529934160535, 0.48744203229536887], [0.0, 0.0, 0.0, 0.0, 0.4561225059716433], [0.0, 0.918035780346588, 0.0, 0.0, 0.0], [0.0, 0.0, 0.2501834787918841, 0.27632885625225856, 0.8831627312369104]].
[[0.0, 0.0, 0.0, 0.18625670304348818, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.69142568506483, 0.0, 0.0, 0.2071360722616865, 0.0], [0.0, 0.0, 0.06831532495979231, 0.08803698701990503, 0.0], [0.0, 0.0, 0.0, 0.19528334974248984, 0.5781742466011158]].
[[0.0, 0.0, 0.0, 0.0, 0.0], [0.08278223171205501, 0.0, 0.0, 0.0, 0.14860678246270442], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]].
[[0.0, 0.0, 0.11358855080290031, 0.8388680179861869, 0.0], [0.6881251681849626, 0.0, 0.9526894121339567, 0.0, 0.7490754992802559], [0.0, 0.2091393309939653, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.5043362948157247, 0.0, 0.0]].
[[0.0, 0.0, 0.0, 0.2050026673896782, 0.0], [0.0, 0.5271650369625311, 0.0, 0.47032220126794977, 0.7994415791335326], [0.0, 0.7406673179554335, 0.0, 0.0, 0.0], [0.0, 0.0, 0.22943250231230883, 0.0, 0.7138124125767489], [0.0, 0.0, 0.5611559583186118, 0.0, 0.0]].
[[0.0, 0.10409217619425837, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.9276077397248698, 0.0], [0.5880461928043689, 0.0, 0.0, 0.0, 0.0], [0.0328630204579442, 0.0, 0.6144931590204058, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]].
[[0.0, 0.0, 0.49169710802518196, 0.0, 0.0], [0.5269350832248865, 0.0, 0.7062825021776171, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.5961724199304486, 0.0, 0.6514757834792464, 0.21646056471250597, 0.0], [0.0, 0.9116413163791707, 0.0, 0.0, 0.0]].
[[0.19494572591208847, 0.0, 0.6925241067047017, 0.0, 0.6759205814870903], [0.9926922749564311, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.8628869888706862, 0.0, 0.0, 0.6106253244353967, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]].
[[0.6167008409908977, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.4415425278443105, 0.0, 0.0, 0.0, 0.0], [0.0, 0.32511431467377416, 0.37929247384452125, 0.5982179060103435, 0.0], [0.0, 0.2600638383998328, 0.0, 0.5960138691992152, 0.0]].
[[0.0, 0.9654718050014781, 0.9565620474259983, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.9682777028803808, 0.0, 0.29534286794958353, 0.0, 0.0], [0.0, 0.0, 0.0, 0.5570509018127923, 0.5286831010743696], [0.0, 0.0, 0.0, 0.0, 0.0]].
[[0.789795718438708, 0.0, 0.0, 0.0, 0.0], [0.04986606762872792, 0.2982992060858173, 0.0, 0.0, 0.0], [0.0, 0.0, 0.8238850873806657, 0.7887425114292288, 0.025613879062235556], [0.0, 0.0, 0.6373091556090295, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]].
[[0.28707019289388624, 0.9954566699569439, 0.0, 0.0, 0.0], [0.0, 0.0, 0.9652064979400504, 0.16340313686220798, 0.0], [0.618456951708962, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.6878870693206729], [0.0, 0.0, 0.0, 0.0, 0.0]].
[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.5861805422603246, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.6600891075223292], [0.0, 0.0, 0.0, 0.0, 0.0], [0.7412678615469043, 0.06528011658545252, 0.0, 0.013853169872203974, 0.0]].
[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.1391824853047724, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.6302232686147833], [0.0, 0.01155204066267268, 0.0, 0.0, 0.0]].
[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.03170411921736127, 0.0, 0.0, 0.0], [0.0, 0.22551363372974875, 0.0, 0.0, 0.3992758035542643], [0.0, 0.0, 0.0, 0.0, 0.0], [0.3167461801600676, 0.6056191980251818, 0.0, 0.0, 0.0]].
